code,name,date,nums,nlast,count,clast,amount,ratio,year,quarter
600075,新疆天业,2006-06-30,13,11,2646.97,2081.16,35626.25,6.04,2006,2
600071,凤凰光学,2006-06-30,2,1,740.99,60.00,2749.52,3.12,2006,2
600066,宇通客车,2006-06-30,18,15,3555.70,1933.13,29581.17,1.87,2006,2
600050,中国联通,2006-06-30,38,5,44972.22,-43126.74,109154.70,2.12,2006,2
600037,歌华有线,2006-06-30,69,33,10442.32,-942.24,154662.38,8.94,2006,2
600036,招商银行,2006-06-30,138,12,119138.94,-27336.16,921303.86,5.78,2006,2
600035,楚天高速,2006-06-30,14,13,2614.12,2364.08,12846.17,1.80,2006,2
600033,福建高速,2006-06-30,36,34,5713.32,5246.78,46459.81,2.08,2006,2
600031,三一重工,2006-06-30,24,21,4635.86,4230.77,66184.46,0.61,2006,2
600030,中信证券,2006-06-30,67,55,18876.25,9422.98,299523.95,1.92,2006,2
600029,南方航空,2006-06-30,15,13,5465.83,4335.83,14981.56,0.78,2006,2
600028,中国石化,2006-06-30,108,36,72850.96,-25734.13,456676.60,0.76,2006,2
600019,宝钢股份,2006-06-30,34,10,28060.04,-12629.09,122661.82,1.71,2006,2
600018,上港集团,2006-06-30,33,30,5190.46,4259.14,88707.21,0.23,2006,2
600016,民生银行,2006-06-30,53,15,42258.10,6923.46,184667.90,1.43,2006,2
600015,华夏银行,2006-06-30,16,2,4122.23,-4955.99,18543.85,0.39,2006,2
600012,皖通高速,2006-06-30,20,12,4139.75,-1933.27,22357.50,3.55,2006,2
600011,华能国际,2006-06-30,14,6,5707.06,-3350.34,28909.64,0.54,2006,2
600010,包钢股份,2006-06-30,16,14,4405.79,-2127.59,11214.51,0.28,2006,2
600009,上海机场,2006-06-30,74,42,26473.59,-1890.59,380784.84,24.21,2006,2
600008,首创股份,2006-06-30,11,7,539.20,-8689.84,2642.58,0.11,2006,2
600005,武钢股份,2006-06-30,22,20,17469.41,12217.24,49613.13,1.73,2006,2
600001,邯郸钢铁,2006-06-30,20,12,3894.00,-11929.91,15256.91,1.38,2006,2
600000,浦发银行,2006-06-30,65,38,19361.14,4001.96,191968.29,0.94,2006,2
002046,轴研科技,2006-06-30,11,10,539.09,464.11,8480.56,1.58,2006,2
002045,国光电器,2006-06-30,4,2,325.17,192.83,2835.69,0.78,2006,2
002041,登海种业,2006-06-30,13,12,801.36,741.69,15015.40,0.91,2006,2
002032,苏泊尔,2006-06-30,11,10,896.52,876.52,11790.12,2.13,2006,2
002029,七匹狼,2006-06-30,12,10,1381.20,1226.20,16183.97,1.83,2006,2
002028,思源电气,2006-06-30,18,17,1524.00,1360.78,33123.22,2.01,2006,2
002025,航天电器,2006-06-30,25,22,918.48,809.48,23535.84,2.14,2006,2
002024,苏宁云商,2006-06-30,83,48,8581.88,2386.17,440200.79,1.68,2006,2
002021,中捷资源,2006-06-30,8,7,2093.92,1512.43,15804.98,3.69,2006,2
002007,华兰生物,2006-06-30,22,20,2439.77,2189.52,53909.13,2.62,2006,2
002003,伟星股份,2006-06-30,3,2,90.95,80.95,925.89,0.22,2006,2
002001,新和成,2006-06-30,4,3,330.25,246.20,2086.11,0.30,2006,2
001696,宗申动力,2006-06-30,3,2,1071.29,967.13,5281.38,1.20,2006,2
000997,新大陆,2006-06-30,19,17,4985.79,4275.34,43144.44,5.39,2006,2
000987,越秀金控,2006-06-30,24,23,3110.43,2831.91,34577.53,5.78,2006,2
000983,西山煤电,2006-06-30,23,17,7600.82,-1135.63,61129.74,2.41,2006,2
000970,中科三环,2006-06-30,42,29,10343.89,2522.43,128206.32,9.71,2006,2
000960,锡业股份,2006-06-30,12,9,1187.05,775.34,7998.12,0.98,2006,2
000951,中国重汽,2006-06-30,20,14,3741.42,2154.38,52928.69,5.58,2006,2
000937,冀中能源,2006-06-30,13,12,1064.06,879.07,6582.40,0.37,2006,2
000932,华菱钢铁,2006-06-30,10,9,1308.58,-3765.69,5024.97,0.43,2006,2
000930,中粮生化,2006-06-30,11,10,1422.65,1407.65,8151.78,1.48,2006,2
000927,一汽夏利,2006-06-30,21,19,7014.47,1011.28,46163.68,4.40,2006,2
000926,福星股份,2006-06-30,4,3,1021.83,221.83,8957.96,1.43,2006,2
000911,南宁糖业,2006-06-30,3,1,268.02,-169.10,3258.05,0.83,2006,2
000900,现代投资,2006-06-30,28,23,6166.25,1438.78,55361.18,6.09,2006,2
000898,鞍钢股份,2006-06-30,32,19,15404.80,1547.23,93932.20,2.51,2006,2
000895,双汇发展,2006-06-30,91,51,13603.04,4125.25,422991.05,4.12,2006,2
000888,峨眉山A,2006-06-30,16,14,3082.96,2868.38,20745.81,5.85,2006,2
000876,新希望,2006-06-30,6,4,1568.32,182.16,16860.74,0.45,2006,2
000869,张裕A,2006-06-30,63,43,5097.27,2363.66,192170.56,11.24,2006,2
000858,五粮液,2006-06-30,90,75,26822.68,4719.87,392846.74,7.07,2006,2
000848,承德露露,2006-06-30,21,19,4405.74,3565.30,41649.18,4.50,2006,2
000837,秦川机床,2006-06-30,21,20,4895.24,4645.57,36021.07,10.16,2006,2
000826,启迪桑德,2006-06-30,7,5,1616.53,1403.73,9777.04,1.90,2006,2
000825,太钢不锈,2006-06-30,51,41,31598.74,17543.84,198434.34,5.55,2006,2
000807,云铝股份,2006-06-30,15,14,4000.74,3590.76,24353.05,2.32,2006,2
000792,盐湖股份,2006-06-30,81,45,13358.81,2976.73,270202.29,7.29,2006,2
000786,华融现金增利货币B,2006-06-30,7,5,2122.27,-1887.14,10845.39,0.00,2006,2
000786,北新建材,2006-06-30,7,5,2122.27,-1887.14,10845.39,1.54,2006,2
000762,西藏矿业,2006-06-30,7,6,525.55,423.40,5702.28,1.10,2006,2
000759,中百集团,2006-06-30,28,27,7683.98,7434.19,55351.77,11.29,2006,2
000758,中色股份,2006-06-30,24,20,5023.97,1912.18,41687.68,2.55,2006,2
000729,燕京啤酒,2006-06-30,46,42,12012.62,8947.80,103020.45,4.79,2006,2
000727,华东科技,2006-06-30,3,2,803.93,-540.28,3199.63,0.33,2006,2
000708,大冶特钢,2006-06-30,6,5,1267.61,472.16,6800.38,2.82,2006,2
000690,宝新能源,2006-06-30,5,4,545.40,-253.27,5626.20,0.32,2006,2
000655,金岭矿业,2006-06-30,1,0,61.74,-140.09,343.90,0.10,2006,2
000651,格力电器,2006-06-30,30,19,2477.67,-1845.26,34038.55,0.41,2006,2
000630,铜陵有色,2006-06-30,15,12,3306.76,-3744.57,21484.56,0.35,2006,2
000625,长安汽车,2006-06-30,20,18,6571.83,4435.17,35531.74,1.75,2006,2
000623,吉林敖东,2006-06-30,31,29,5436.65,4389.43,92314.30,6.58,2006,2
000619,海螺型材,2006-06-30,17,11,4282.19,1153.33,29461.90,11.89,2006,2
000616,海航投资,2006-06-30,14,13,2598.73,2357.36,18004.41,1.82,2006,2
000612,焦作万方,2006-06-30,7,5,2011.43,1106.35,14984.28,2.03,2006,2
000608,阳光股份,2006-06-30,4,3,1396.10,1194.57,7650.65,1.86,2006,2
000598,兴蓉环境,2006-06-30,4,1,967.05,52.77,4983.13,0.32,2006,2
000581,威孚高科,2006-06-30,21,19,3110.18,1555.41,20975.33,3.72,2006,2
000568,泸州老窖,2006-06-30,46,40,12031.86,9886.65,176725.42,8.58,2006,2
000550,江铃汽车,2006-06-30,30,29,3774.77,3368.50,34492.13,7.29,2006,2
000541,佛山照明,2006-06-30,10,6,324.30,-1422.98,3155.61,0.33,2006,2
000538,云南白药,2006-06-30,67,44,5848.82,2484.62,169748.93,5.62,2006,2
000530,大冷股份,2006-06-30,5,4,800.99,676.36,3744.65,2.24,2006,2
000528,柳工,2006-06-30,21,18,2287.93,1542.00,18499.11,2.03,2006,2
000527,美的电器,2006-06-30,11,9,668.25,-153.54,5580.87,0.20,2006,2
000488,晨鸣纸业,2006-06-30,9,7,1330.40,-2686.80,6918.33,1.20,2006,2
000429,粤高速A,2006-06-30,5,4,1316.75,251.70,5701.52,2.81,2006,2
000410,沈阳机床,2006-06-30,52,43,7527.32,6377.83,103361.60,10.17,2006,2
000402,金融街,2006-06-30,78,56,28753.68,12788.58,236652.77,9.62,2006,2
000401,冀东水泥,2006-06-30,18,16,8019.93,2189.03,30962.46,5.95,2006,2
000157,中联重科,2006-06-30,46,39,8381.76,5430.94,116085.27,1.34,2006,2
000100,TCL集团,2006-06-30,13,11,2620.68,-8526.51,6460.35,0.28,2006,2
000099,中信海直,2006-06-30,15,13,3889.67,1897.10,20632.09,6.42,2006,2
000089,深圳机场,2006-06-30,20,17,6465.79,2516.65,35981.10,3.15,2006,2
000088,盐田港,2006-06-30,22,20,5370.09,4469.82,48898.81,2.76,2006,2
000069,华侨城A,2006-06-30,69,28,24625.31,3446.54,284590.71,4.02,2006,2
000063,中兴通讯,2006-06-30,92,10,11471.78,-2228.60,328657.44,3.35,2006,2
000061,农产品,2006-06-30,40,37,10142.73,8025.08,96430.10,5.98,2006,2
000060,中金岭南,2006-06-30,48,39,4982.89,353.55,67078.32,2.25,2006,2
000039,中集集团,2006-06-30,83,82,19061.20,18275.38,307534.62,15.10,2006,2
000031,中粮地产,2006-06-30,13,11,5077.20,3595.40,29219.07,2.80,2006,2
000027,深圳能源,2006-06-30,31,21,15567.51,6988.26,126635.11,3.93,2006,2
000024,招商地产,2006-06-30,41,28,7211.86,2935.50,75748.63,7.02,2006,2
000022,深赤湾A,2006-06-30,10,8,343.04,235.51,4730.04,0.74,2006,2
000021,深科技,2006-06-30,12,11,2333.49,2285.65,20614.80,1.59,2006,2
000012,南玻A,2006-06-30,12,11,1058.91,851.83,9096.14,0.81,2006,2
000006,深振业A,2006-06-30,8,5,1264.66,303.21,10028.97,0.94,2006,2
000002,万科A,2006-06-30,75,-13,54154.76,-33890.65,306435.91,5.57,2006,2
000001,平安银行,2006-06-30,26,25,7507.58,7210.10,56789.42,0.44,2006,2
601988,中国银行,2006-09-30,18,-115,39731.78,2121.46,132334.51,0.19,2006,3
601001,大同煤业,2006-09-30,3,-61,92.20,-2069.94,727.50,0.06,2006,3
600993,马应龙,2006-09-30,1,-1,11.02,5.83,309.61,0.03,2006,3
600973,宝胜股份,2006-09-30,2,-3,308.14,-318.24,2163.15,0.46,2006,3
600970,中材国际,2006-09-30,5,-21,561.50,-1311.06,13742.01,0.33,2006,3
600967,北方创业,2006-09-30,1,-1,150.00,143.66,961.49,0.18,2006,3
600963,岳阳林纸,2006-09-30,3,-15,1045.86,-2417.68,7572.00,1.00,2006,3
600900,长江电力,2006-09-30,22,-21,33158.99,8707.90,217580.97,3.40,2006,3
600895,张江高科,2006-09-30,3,-16,1480.00,-4153.82,8228.80,0.96,2006,3
600887,伊利股份,2006-09-30,31,-91,8275.98,-10586.19,172652.98,1.37,2006,3
600880,博瑞传播,2006-09-30,5,-19,1259.10,-2119.46,18785.80,1.72,2006,3
600879,航天电子,2006-09-30,19,-59,5406.76,-9971.81,77277.77,6.78,2006,3
600875,东方电气,2006-09-30,2,-22,116.58,-1759.22,2326.33,0.06,2006,3
600870,厦华电子,2006-09-30,3,0,2267.03,1420.94,13211.59,4.33,2006,3
600867,通化东宝,2006-09-30,2,-2,460.96,39.38,3000.24,0.34,2006,3
600859,王府井,2006-09-30,11,-27,5352.51,-2026.34,85190.97,8.90,2006,3
600858,银座股份,2006-09-30,2,-27,1093.50,-2601.74,17244.48,2.11,2006,3
600855,航天长峰,2006-09-30,4,-16,1717.11,-4307.59,15918.10,5.20,2006,3
600832,东方明珠,2006-09-30,3,-26,3363.85,-3344.30,33032.26,1.06,2006,3
600831,广电网络,2006-09-30,3,-29,495.99,-2801.77,7562.20,0.88,2006,3
600829,人民同泰,2006-09-30,3,-9,690.51,-722.74,8331.61,1.19,2006,3
600827,百联股份,2006-09-30,1,-15,54.66,-2866.57,378.79,0.04,2006,3
600825,新华传媒,2006-09-30,1,-12,300.00,-1536.44,3672.00,0.29,2006,3
600823,世茂股份,2006-09-30,1,-3,1759.99,716.93,9222.37,0.66,2006,3
600809,山西汾酒,2006-09-30,14,-25,3316.61,-1697.44,58460.33,3.83,2006,3
600797,浙大网新,2006-09-30,5,-7,6688.43,4340.62,28425.84,8.05,2006,3
600795,国电电力,2006-09-30,1,-42,398.55,-8773.33,2044.55,0.02,2006,3
600787,中储股份,2006-09-30,5,-9,2372.32,-3399.69,13708.63,1.28,2006,3
600779,水井坊,2006-09-30,1,-10,868.44,-1101.21,6148.55,1.78,2006,3
600765,中航重机,2006-09-30,1,0,155.91,151.19,1662.03,0.20,2006,3
600761,安徽合力,2006-09-30,14,-29,4419.96,-4484.16,68247.43,7.17,2006,3
600754,锦江股份,2006-09-30,1,-6,384.46,-82.78,3567.82,0.86,2006,3
600748,上实发展,2006-09-30,7,-5,4989.36,1911.29,38571.96,3.54,2006,3
600739,辽宁成大,2006-09-30,9,-24,6091.56,-4813.18,70209.01,4.46,2006,3
600737,中粮屯河,2006-09-30,2,-3,1805.69,-1166.29,9841.03,1.37,2006,3
600729,重庆百货,2006-09-30,1,-13,106.00,-2454.00,1197.80,0.26,2006,3
600726,华电能源,2006-09-30,1,-2,3080.97,2931.82,8133.75,2.01,2006,3
600718,东软集团,2006-09-30,8,-12,3287.78,-373.97,50149.19,2.67,2006,3
600717,天津港,2006-09-30,7,-48,9350.30,-4256.92,82002.09,5.58,2006,3
600713,南京医药,2006-09-30,1,0,1187.41,1181.44,6530.73,1.71,2006,3
600694,大商股份,2006-09-30,52,-35,9207.09,-1420.29,384925.28,31.35,2006,3
600693,东百集团,2006-09-30,2,-10,549.14,-788.53,4722.59,0.80,2006,3
600690,青岛海尔,2006-09-30,2,-12,4793.16,2113.35,25212.01,0.88,2006,3
600688,上海石化,2006-09-30,3,-22,1038.38,-4706.26,6437.96,0.14,2006,3
600686,金龙汽车,2006-09-30,4,-16,1381.94,-1928.41,14563.62,3.12,2006,3
600685,中船防务,2006-09-30,6,-15,2531.62,-3960.52,28618.24,4.61,2006,3
600677,航天通信,2006-09-30,3,-20,1156.01,-3053.60,10669.98,2.78,2006,3
600676,交运股份,2006-09-30,1,-5,676.34,-1820.31,2482.18,0.78,2006,3
600675,*ST中企,2006-09-30,2,-13,950.61,-2433.81,7186.60,0.51,2006,3
600660,福耀玻璃,2006-09-30,10,-29,7917.03,-3893.65,62782.07,3.95,2006,3
600651,飞乐音响,2006-09-30,1,-2,269.48,-58.04,2212.39,0.35,2006,3
600649,城投控股,2006-09-30,1,-20,1699.78,-3353.54,8651.86,0.55,2006,3
600642,申能股份,2006-09-30,1,-33,2168.84,-3435.30,12492.53,0.48,2006,3
600639,浦东金桥,2006-09-30,1,-13,785.82,-746.47,6915.21,1.12,2006,3
600636,三爱富,2006-09-30,1,-9,347.09,-669.81,2748.98,0.81,2006,3
600631,百联股份,2006-09-30,6,-37,2499.09,-9244.39,19955.77,2.27,2006,3
600628,新世界,2006-09-30,3,-26,4491.32,-2526.10,32856.04,8.45,2006,3
600627,上电股份,2006-09-30,1,-8,173.77,62.78,3145.19,2.06,2006,3
600616,金枫酒业,2006-09-30,7,-43,2092.99,-4453.09,28304.12,4.29,2006,3
600611,大众交通,2006-09-30,3,-3,1531.72,491.52,8470.39,0.98,2006,3
600600,青岛啤酒,2006-09-30,1,-19,326.44,-1621.11,4044.57,0.47,2006,3
600598,北大荒,2006-09-30,1,-15,50.00,-2481.22,252.00,0.03,2006,3
600597,光明乳业,2006-09-30,1,-24,210.00,-3405.06,1652.70,0.17,2006,3
