code,name,date,count,ratio,year,month
300281,金明精机,2012-03-29,300.00,5.00,2012,3
300282,汇冠股份,2012-03-29,230.00,5.00,2012,3
002647,宏磊股份,2012-03-28,840.00,4.97,2012,3
002648,卫星石化,2012-03-28,1000.00,5.00,2012,3
600458,时代新材,2012-03-28,4495.81,8.69,2012,3
002044,美年健康,2012-03-27,6144.45,27.40,2012,3
300192,科斯伍德,2012-03-27,875.00,11.91,2012,3
300193,佳士科技,2012-03-27,4011.95,18.11,2012,3
600125,铁龙物流,2012-03-27,12119.49,9.28,2012,3
600741,华域汽车,2012-03-27,111063.77,42.99,2012,3
002567,唐人神,2012-03-26,4073.51,29.52,2012,3
002568,百润股份,2012-03-26,2402.00,30.03,2012,3
300065,海兰信,2012-03-26,554.63,10.01,2012,3
600157,永泰能源,2012-03-26,8464.62,9.58,2012,3
601008,连云港,2012-03-26,4439.95,7.11,2012,3
000823,超声电子,2012-03-23,15202.08,34.52,2012,3
002138,顺络电子,2012-03-23,1806.00,8.51,2012,3
002376,新北洋,2012-03-23,98.34,0.33,2012,3
002644,佛慈制药,2012-03-22,390.00,4.83,2012,3
002646,青青稞酒,2012-03-22,1200.00,2.67,2012,3
300099,尤洛卡,2012-03-22,320.06,3.10,2012,3
300194,福安药业,2012-03-22,350.45,2.63,2012,3
300191,潜能恒信,2012-03-21,294.00,3.67,2012,3
002264,新华都,2012-03-20,360.00,1.01,2012,3
002642,荣之联,2012-03-20,500.00,5.00,2012,3
002643,万润股份,2012-03-20,680.00,4.93,2012,3
002645,华宏科技,2012-03-20,330.00,4.95,2012,3
300190,维尔利,2012-03-20,460.80,8.69,2012,3
600320,振华重工,2012-03-20,22073.31,5.03,2012,3
000925,众合科技,2012-03-19,2229.00,7.40,2012,3
002218,拓日新能,2012-03-19,5775.00,11.79,2012,3
002565,顺灏股份,2012-03-19,6080.00,28.46,2012,3
002566,益盛药业,2012-03-19,3982.47,36.10,2012,3
300136,信维通信,2012-03-19,15.04,0.11,2012,3
300278,华昌达,2012-03-19,432.00,4.98,2012,3
601199,江南水务,2012-03-19,2164.03,9.26,2012,3
000523,广州浪奇,2012-03-16,10000.00,22.46,2012,3
000703,恒逸石化,2012-03-16,17.66,0.03,2012,3
002371,七星电子,2012-03-16,28.90,0.34,2012,3
300116,坚瑞沃能,2012-03-16,33.84,0.42,2012,3
300189,神农基因,2012-03-16,2940.00,18.38,2012,3
600306,*ST商城,2012-03-16,2090.79,11.74,2012,3
600893,中航动力,2012-03-16,79.72,0.07,2012,3
601336,新华保险,2012-03-16,3170.80,1.02,2012,3
600267,海正药业,2012-03-15,4103.82,7.82,2012,3
600586,金晶科技,2012-03-15,24254.00,17.05,2012,3
000409,山东地矿,2012-03-14,22.22,0.13,2012,3
000532,力合股份,2012-03-14,39.78,0.11,2012,3
002069,*ST獐岛,2012-03-14,3251.22,4.57,2012,3
000830,鲁西化工,2012-03-12,41862.75,28.58,2012,3
002055,得润电子,2012-03-12,2857.14,13.92,2012,3
002187,广百股份,2012-03-12,3202.72,11.22,2012,3
002564,天沃科技,2012-03-12,6386.23,21.02,2012,3
600063,皖维高新,2012-03-12,20000.00,21.36,2012,3
600757,长江传媒,2012-03-12,356.01,0.34,2012,3
600758,红阳能源,2012-03-12,63.70,0.31,2012,3
601555,东吴证券,2012-03-12,22500.00,11.25,2012,3
002051,中工国际,2012-03-09,38.51,0.09,2012,3
002215,诺普信,2012-03-09,583.04,1.65,2012,3
300185,通裕重工,2012-03-09,12312.20,34.20,2012,3
300187,永清环保,2012-03-09,150.00,2.25,2012,3
600698,湖南天雁,2012-03-09,92.27,0.10,2012,3
600973,宝胜股份,2012-03-09,4479.43,22.05,2012,3
601011,宝泰隆,2012-03-09,2760.67,7.13,2012,3
002136,安纳达,2012-03-08,4400.00,20.46,2012,3
002640,跨境通,2012-03-08,330.00,4.95,2012,3
002641,永高股份,2012-03-08,1000.00,5.00,2012,3
300143,星河生物,2012-03-07,11.57,0.08,2012,3
002108,沧州明珠,2012-03-05,492.05,1.63,2012,3
002559,亚威股份,2012-03-05,1991.39,22.63,2012,3
002560,通达股份,2012-03-05,2313.98,22.39,2012,3
002561,徐家汇,2012-03-05,21437.31,51.56,2012,3
002634,棒杰股份,2012-03-05,330.00,4.95,2012,3
002639,雪人股份,2012-03-05,800.00,5.00,2012,3
300048,合康新能,2012-03-05,3960.00,16.09,2012,3
600800,天津磁卡,2012-03-05,12117.53,19.82,2012,3
002556,辉隆股份,2012-03-02,8692.51,36.34,2012,3
002558,世纪游轮,2012-03-02,25.30,0.43,2012,3
300111,向日葵,2012-03-01,3114.13,6.12,2012,3
600891,秋林集团,2012-03-01,5564.08,17.09,2012,3
601992,金隅股份,2012-03-01,95030.22,22.18,2012,3
000581,威孚高科,2012-04-27,2836.38,4.17,2012,4
002392,北京利尔,2012-04-27,1196.95,2.22,2012,4
300137,先河环保,2012-04-27,1277.58,8.19,2012,4
600781,辅仁药业,2012-04-27,5426.86,30.56,2012,4
300208,恒顺众昇,2012-04-26,1640.00,23.43,2012,4
300210,森远股份,2012-04-26,279.25,3.73,2012,4
000592,平潭发展,2012-04-25,22.36,0.03,2012,4
002225,濮耐股份,2012-04-25,37429.18,51.24,2012,4
300006,莱美药业,2012-04-25,654.08,3.57,2012,4
000598,兴蓉环境,2012-04-24,22951.16,19.90,2012,4
002273,水晶光电,2012-04-24,73.25,0.59,2012,4
300207,欣旺达,2012-04-24,1255.25,6.68,2012,4
000668,荣丰控股,2012-04-23,5768.07,39.28,2012,4
000685,中山公用,2012-04-23,27778.94,46.38,2012,4
002573,清新环境,2012-04-23,7126.00,24.07,2012,4
002574,明牌珠宝,2012-04-23,1462.01,6.09,2012,4
300070,碧水源,2012-04-23,6037.90,18.67,2012,4
300205,天喻信息,2012-04-23,1428.85,17.94,2012,4
300206,理邦仪器,2012-04-23,1718.60,17.19,2012,4
600567,山鹰纸业,2012-04-23,17833.34,23.61,2012,4
600724,宁波富达,2012-04-23,100055.96,69.23,2012,4
600866,*ST星湖,2012-04-23,2343.27,4.26,2012,4
000030,富奥股份,2012-04-20,3966.80,13.75,2012,4
600660,福耀玻璃,2012-04-20,10014.93,5.00,2012,4
000536,华映科技,2012-04-19,3367.87,4.81,2012,4
002652,扬子新材,2012-04-19,532.00,4.99,2012,4
000429,粤高速A,2012-04-18,10.53,0.01,2012,4
600388,龙净环保,2012-04-18,236.40,1.11,2012,4
000506,中润资源,2012-04-17,309.89,0.40,2012,4
000876,新希望,2012-04-17,1687.83,0.97,2012,4
002653,海思科,2012-04-17,800.00,2.00,2012,4
300058,蓝色光标,2012-04-17,58.73,0.33,2012,4
600187,国中水务,2012-04-17,22972.50,53.77,2012,4
600017,日照港,2012-04-16,36547.86,11.88,2012,4
600395,盘江股份,2012-04-16,83461.06,75.64,2012,4
601313,江南嘉捷,2012-04-16,1091.65,4.87,2012,4
300285,国瓷材料,2012-04-13,312.00,5.00,2012,4
300286,安科瑞,2012-04-13,168.00,4.85,2012,4
600315,上海家化,2012-04-13,377.92,0.89,2012,4
002569,步森股份,2012-04-12,637.00,6.83,2012,4
002570,贝因美,2012-04-12,21832.68,51.24,2012,4
002571,德力股份,2012-04-12,1470.00,17.27,2012,4
300038,梅泰诺,2012-04-12,857.00,9.36,2012,4
300198,纳川股份,2012-04-12,1819.98,13.19,2012,4
600770,综艺股份,2012-04-12,5480.00,7.44,2012,4
300109,新开源,2012-04-11,40.00,0.56,2012,4
300200,高盟新材,2012-04-10,1334.22,12.49,2012,4
300283,温州宏丰,2012-04-10,350.00,4.94,2012,4
300284,苏交科,2012-04-10,1200.00,5.00,2012,4
600190,锦州港,2012-04-10,29520.00,18.90,2012,4
000965,天保基建,2012-04-09,34605.81,74.98,2012,4
300198,纳川股份,2012-04-09,4027.86,29.19,2012,4
300199,翰宇药业,2012-04-09,2128.72,21.29,2012,4
300201,海伦哲,2012-04-09,3163.00,39.54,2012,4
600277,亿利洁能,2012-04-09,64123.50,71.09,2012,4
600683,京投发展,2012-04-09,31740.00,42.85,2012,4
600970,中材国际,2012-04-09,18532.10,20.34,2012,4
002649,博彦科技,2012-04-06,500.00,5.00,2012,4
002650,加加食品,2012-04-06,800.00,5.00,2012,4
002651,利君股份,2012-04-06,800.00,1.99,2012,4
600353,旭光股份,2012-04-06,3176.54,11.68,2012,4
002206,海利得,2012-04-05,7258.05,16.22,2012,4
600225,天津松江,2012-04-05,1105.50,1.76,2012,4
600734,实达集团,2012-04-05,3515.58,10.00,2012,4
002136,安纳达,2012-05-31,143.20,0.67,2012,5
002415,海康威视,2012-05-31,1252.31,1.25,2012,5
300223,北京君正,2012-05-31,3312.71,31.85,2012,5
300224,正海磁材,2012-05-31,368.10,1.53,2012,5
300225,金力泰,2012-05-31,1091.24,16.29,2012,5
600256,广汇能源,2012-05-31,11235.00,3.21,2012,5
601566,九牧王,2012-05-30,293.00,0.51,2012,5
601991,大唐发电,2012-05-30,90000.00,6.76,2012,5
300292,吴通控股,2012-05-29,330.00,4.95,2012,5
000531,穗恒运A,2012-05-28,7168.51,20.93,2012,5
002167,东方锆业,2012-05-28,499.20,2.41,2012,5
002583,海能达,2012-05-28,3882.38,13.96,2012,5
002656,摩登大道,2012-05-28,500.00,5.00,2012,5
002657,中科金财,2012-05-28,344.00,4.93,2012,5
300221,银禧科技,2012-05-28,2625.00,13.12,2012,5
600069,银鸽投资,2012-05-28,16357.41,19.82,2012,5
600086,东方金钰,2012-05-28,15632.28,44.37,2012,5
600321,国栋建设,2012-05-28,13492.00,22.85,2012,5
600387,海越股份,2012-05-28,9.75,0.03,2012,5
600435,北方导航,2012-05-28,38289.83,51.42,2012,5
601599,鹿港文化,2012-05-28,8541.45,26.86,2012,5
300220,金运激光,2012-05-25,288.08,8.23,2012,5
300222,科大智能,2012-05-25,1984.50,18.38,2012,5
000006,深振业A,2012-05-24,580.25,0.59,2012,5
002006,精功科技,2012-05-24,2316.00,5.09,2012,5
300136,信维通信,2012-05-24,23.34,0.18,2012,5
600573,惠泉啤酒,2012-05-24,9666.78,38.67,2012,5
601929,吉视传媒,2012-05-24,5600.00,4.01,2012,5
600083,博信股份,2012-05-23,69.20,0.30,2012,5
000519,中兵红箭,2012-05-22,3252.28,17.01,2012,5
000762,西藏矿业,2012-05-22,5138.04,10.79,2012,5
000883,湖北能源,2012-05-22,41.53,0.02,2012,5
002406,远东传动,2012-05-22,1013.59,3.61,2012,5
600846,同济科技,2012-05-22,3760.45,6.02,2012,5
000861,海印股份,2012-05-21,5073.78,10.31,2012,5
002149,西部材料,2012-05-21,3750.00,21.47,2012,5
002581,未名医药,2012-05-21,3658.20,33.78,2012,5
002582,好想你,2012-05-21,1507.68,10.21,2012,5
300042,朗科科技,2012-05-21,11.25,0.17,2012,5
600096,云天化,2012-05-21,10351.32,14.92,2012,5
601208,东材科技,2012-05-21,15707.34,25.51,2012,5
601231,环旭电子,2012-05-21,2130.00,2.10,2012,5
000017,深中华A,2012-05-18,4410.42,8.00,2012,5
000915,山大华特,2012-05-18,7.48,0.04,2012,5
300217,东方电热,2012-05-18,647.90,7.21,2012,5
300218,安利股份,2012-05-18,316.80,3.00,2012,5
300219,鸿利智汇,2012-05-18,962.63,3.92,2012,5
601233,桐昆股份,2012-05-18,20216.24,20.98,2012,5
002654,万润科技,2012-05-17,440.00,5.00,2012,5
002655,共达电声,2012-05-17,600.00,5.00,2012,5
300083,劲胜精密,2012-05-17,2218.20,11.09,2012,5
600133,东湖高新,2012-05-17,2478.78,5.00,2012,5
300075,数字政通,2012-05-16,210.00,2.50,2012,5
300288,朗玛信息,2012-05-16,268.00,5.02,2012,5
300289,利德曼,2012-05-16,768.00,5.00,2012,5
300290,荣科科技,2012-05-16,339.00,4.98,2012,5
600177,雅戈尔,2012-05-16,17822.76,8.00,2012,5
600608,上海科技,2012-05-16,2327.75,7.08,2012,5
601515,东风股份,2012-05-16,1120.00,2.01,2012,5
002010,传化智联,2012-05-14,3000.00,6.15,2012,5
002221,东华能源,2012-05-14,145.00,0.65,2012,5
300129,泰胜风能,2012-05-14,223.18,1.03,2012,5
600079,人福医药,2012-05-14,874.32,1.77,2012,5
600183,生益科技,2012-05-14,12029.00,10.99,2012,5
600823,世茂股份,2012-05-14,69224.00,59.14,2012,5
601377,兴业证券,2012-05-14,468.00,0.21,2012,5
002404,嘉欣丝绸,2012-05-11,1132.29,6.52,2012,5
300030,阳普医疗,2012-05-11,1300.00,8.78,2012,5
300214,日科化学,2012-05-11,1806.65,13.38,2012,5
300215,电科院,2012-05-11,2700.00,30.00,2012,5
300216,千山药机,2012-05-11,1250.00,18.66,2012,5
600313,农发种业,2012-05-11,14073.00,46.26,2012,5
600790,轻纺城,2012-05-11,9972.13,16.12,2012,5
002230,科大讯飞,2012-05-10,1095.38,4.35,2012,5
300213,佳讯飞鸿,2012-05-10,320.09,3.81,2012,5
600797,浙大网新,2012-05-10,866.85,1.03,2012,5
601218,吉鑫科技,2012-05-10,8883.00,19.71,2012,5
300022,吉峰农机,2012-05-09,1664.00,4.66,2012,5
300291,华录百纳,2012-05-09,300.00,5.00,2012,5
601113,华鼎股份,2012-05-09,7200.00,22.50,2012,5
600172,黄河旋风,2012-05-08,4116.82,13.12,2012,5
002579,中京电子,2012-05-07,1816.26,18.66,2012,5
002580,圣阳股份,2012-05-07,900.00,11.98,2012,5
300211,亿通科技,2012-05-07,491.02,10.05,2012,5
300212,易华录,2012-05-07,2388.89,35.66,2012,5
000651,格力电器,2012-05-04,9615.49,3.20,2012,5
000925,众合科技,2012-05-04,17028.81,56.51,2012,5
600807,天业股份,2012-05-04,1220.00,3.80,2012,5
000100,TCL集团,2012-05-02,12620.00,1.49,2012,5
002524,光正集团,2012-05-02,454.33,2.51,2012,5
002576,通达动力,2012-05-02,4951.29,38.99,2012,5
300032,金龙机电,2012-05-02,700.00,4.91,2012,5
300071,华谊嘉信,2012-05-02,761.75,7.36,2012,5
300116,坚瑞沃能,2012-05-02,165.00,2.06,2012,5
300287,飞利信,2012-05-02,420.00,5.00,2012,5
600391,成发科技,2012-05-02,5210.92,28.41,2012,5
600749,西藏旅游,2012-05-02,2413.79,12.76,2012,5
601258,庞大集团,2012-05-02,36344.00,13.86,2012,5
000017,深中华A,2012-06-29,2756.74,5.00,2012,6
000564,西安民生,2012-06-29,6.86,0.02,2012,6
002667,鞍重股份,2012-06-29,340.00,5.00,2012,6
300028,金亚科技,2012-06-29,1620.00,6.12,2012,6
300082,奥克股份,2012-06-29,1440.00,5.56,2012,6
300111,向日葵,2012-06-29,696.39,1.37,2012,6
300235,方直科技,2012-06-29,538.00,12.23,2012,6
300237,美晨科技,2012-06-29,220.00,3.86,2012,6
300305,裕兴股份,2012-06-29,400.00,5.00,2012,6
300306,远方光电,2012-06-29,300.00,5.00,2012,6
300307,慈星股份,2012-06-29,1200.00,2.99,2012,6
600289,亿阳信通,2012-06-29,422.50,0.73,2012,6
000012,南玻A,2012-06-28,1813.05,0.87,2012,6
002595,豪迈科技,2012-06-28,2086.74,10.43,2012,6
600478,科力远,2012-06-28,5346.53,16.98,2012,6
600839,四川长虹,2012-06-28,72.42,0.02,2012,6
000529,广弘控股,2012-06-27,1120.65,1.92,2012,6
002665,首航节能,2012-06-27,660.00,4.95,2012,6
002666,德联集团,2012-06-27,800.00,5.00,2012,6
000417,合肥百货,2012-06-26,4020.00,7.73,2012,6
300065,海兰信,2012-06-26,380.00,3.61,2012,6
002161,远望谷,2012-06-25,7207.74,9.74,2012,6
002256,兆新股份,2012-06-25,12261.60,39.15,2012,6
300001,特锐德,2012-06-25,750.00,3.74,2012,6
300071,华谊嘉信,2012-06-25,1426.58,9.19,2012,6
300232,洲明科技,2012-06-25,386.96,3.83,2012,6
300233,金城医药,2012-06-25,2798.40,23.13,2012,6
300304,云意电气,2012-06-25,500.00,5.00,2012,6
600115,东方航空,2012-06-25,28888.89,2.56,2012,6
601798,蓝科高新,2012-06-25,3600.00,11.25,2012,6
300301,长方集团,2012-06-21,536.00,4.96,2012,6
300302,同有科技,2012-06-21,300.00,5.00,2012,6
300069,金利华电,2012-06-20,21.71,0.28,2012,6
600229,城市传媒,2012-06-20,2066.00,5.22,2012,6
600280,中央商场,2012-06-20,882.82,6.15,2012,6
000725,京东方A,2012-06-19,150000.00,11.09,2012,6
300034,钢研高纳,2012-06-19,630.00,2.97,2012,6
300298,三诺生物,2012-06-19,440.00,5.00,2012,6
300299,富春通信,2012-06-19,339.00,5.06,2012,6
300300,汉鼎宇佑,2012-06-19,440.00,5.06,2012,6
300303,聚飞光电,2012-06-19,400.00,5.00,2012,6
000631,顺发恒业,2012-06-18,80359.60,76.86,2012,6
000899,赣能股份,2012-06-18,2425.04,3.75,2012,6
002660,茂硕电源,2012-06-18,485.00,5.00,2012,6
002661,克明面业,2012-06-18,412.00,4.96,2012,6
002663,普邦股份,2012-06-18,869.00,4.98,2012,6
002664,信质电机,2012-06-18,660.00,4.95,2012,6
600999,招商证券,2012-06-18,3870.42,0.83,2012,6
300229,拓尔思,2012-06-15,1748.64,8.57,2012,6
300230,永利股份,2012-06-15,703.71,7.84,2012,6
300231,银信科技,2012-06-15,360.00,9.00,2012,6
300295,三六五网,2012-06-15,265.00,4.97,2012,6
300296,利亚德,2012-06-15,500.00,5.00,2012,6
300297,蓝盾股份,2012-06-15,480.00,4.90,2012,6
601099,太平洋,2012-06-15,1900.12,1.26,2012,6
601567,三星医疗,2012-06-15,2252.00,8.43,2012,6
000793,华闻传媒,2012-06-13,26720.56,19.65,2012,6
600497,驰宏锌锗,2012-06-12,561.14,0.43,2012,6
002042,华孚色纺,2012-06-11,48207.04,57.87,2012,6
002125,湘潭电化,2012-06-11,817.66,9.40,2012,6
002587,奥拓电子,2012-06-11,3744.22,44.57,2012,6
002588,史丹利,2012-06-11,1310.40,7.75,2012,6
002589,瑞康医药,2012-06-11,1731.57,18.46,2012,6
002590,万安科技,2012-06-11,488.43,4.03,2012,6
002658,雪迪龙,2012-06-11,687.60,5.00,2012,6
002659,中泰桥梁,2012-06-11,780.00,5.02,2012,6
002662,京威股份,2012-06-11,1500.00,5.00,2012,6
300103,达刚路机,2012-06-11,32.40,0.15,2012,6
600728,佳都科技,2012-06-11,4872.00,15.00,2012,6
601800,中国交建,2012-06-11,32738.99,2.02,2012,6
000988,华工科技,2012-06-08,3795.05,8.52,2012,6
300226,上海钢联,2012-06-08,988.00,12.35,2012,6
300227,光韵达,2012-06-08,310.00,4.63,2012,6
300228,富瑞特装,2012-06-08,2391.00,35.69,2012,6
300293,蓝英装备,2012-06-08,300.00,5.00,2012,6
300294,博雅生物,2012-06-08,379.03,5.00,2012,6
000610,西安旅游,2012-06-07,47.09,0.24,2012,6
000955,欣龙控股,2012-06-06,4645.13,11.22,2012,6
300221,银禧科技,2012-06-06,375.00,1.88,2012,6
002495,佳隆股份,2012-06-05,900.00,4.77,2012,6
002251,步步高,2012-06-04,18384.57,68.00,2012,6
002299,圣农发展,2012-06-04,9090.00,9.98,2012,6
002584,西陇科学,2012-06-04,2243.21,11.22,2012,6
002586,围海股份,2012-06-04,960.00,8.97,2012,6
601010,文峰股份,2012-06-04,1280.00,2.60,2012,6
601311,骆驼股份,2012-06-04,13333.11,15.86,2012,6
002325,洪涛股份,2012-06-01,315.00,0.68,2012,6
300014,亿纬锂能,2012-06-01,91.31,0.46,2012,6
002604,龙力生物,2012-07-30,8361.48,44.86,2012,7
300247,乐金健康,2012-07-30,1482.12,18.13,2012,7
300248,新开普,2012-07-30,1182.00,13.25,2012,7
601107,四川成渝,2012-07-30,100529.00,32.87,2012,7
601668,中国建筑,2012-07-30,1692000.00,56.40,2012,7
601688,华泰证券,2012-07-30,31311.11,5.59,2012,7
000983,西山煤电,2012-07-27,167900.33,53.28,2012,7
002083,孚日股份,2012-07-27,4320.00,4.60,2012,7
002450,康得新,2012-07-27,480.28,0.78,2012,7
600410,华胜天成,2012-07-27,541.68,0.84,2012,7
603000,人民网,2012-07-27,1380.07,4.99,2012,7
002165,红宝丽,2012-07-26,3246.17,6.05,2012,7
002671,龙泉股份,2012-07-26,468.00,4.96,2012,7
002672,东江环保,2012-07-26,500.00,3.32,2012,7
603001,奥康国际,2012-07-26,1620.00,4.04,2012,7
002220,天宝股份,2012-07-25,7272.72,15.65,2012,7
300310,宜通世纪,2012-07-25,440.00,5.00,2012,7
300311,任子行,2012-07-25,354.00,5.01,2012,7
300313,天山生物,2012-07-25,452.00,4.97,2012,7
600107,美尔雅,2012-07-25,40.63,0.11,2012,7
600115,东方航空,2012-07-25,290400.00,25.75,2012,7
002509,天广中茂,2012-07-24,1000.00,5.00,2012,7
000011,深物业A,2012-07-23,78.06,0.13,2012,7
002085,万丰奥威,2012-07-23,4221.52,10.82,2012,7
002144,宏达高科,2012-07-23,659.21,4.36,2012,7
300058,蓝色光标,2012-07-23,26.55,0.07,2012,7
300059,东方财富,2012-07-23,1200.00,3.57,2012,7
300154,瑞凌股份,2012-07-23,60.00,0.27,2012,7
601388,怡球资源,2012-07-23,2100.00,5.12,2012,7
000882,华联股份,2012-07-20,35229.67,32.87,2012,7
002100,天康生物,2012-07-20,4749.91,16.11,2012,7
002176,江特电机,2012-07-20,3402.00,8.02,2012,7
300111,向日葵,2012-07-20,180.00,0.35,2012,7
300136,信维通信,2012-07-20,448.20,3.36,2012,7
600988,赤峰黄金,2012-07-20,2888.41,28.99,2012,7
000878,云南铜业,2012-07-19,15971.00,11.28,2012,7
300244,迪安诊断,2012-07-19,2615.33,28.43,2012,7
300245,天玑科技,2012-07-19,1840.20,27.47,2012,7
300246,宝莱特,2012-07-19,1082.88,14.82,2012,7
600020,中原高速,2012-07-19,78734.67,35.03,2012,7
601126,四方股份,2012-07-19,206.50,0.51,2012,7
002229,鸿博股份,2012-07-18,3978.60,13.34,2012,7
600536,中国软件,2012-07-18,6438.28,28.53,2012,7
600774,汉商集团,2012-07-18,29.57,0.17,2012,7
002277,友阿股份,2012-07-17,14306.40,40.97,2012,7
002599,盛通股份,2012-07-16,900.00,6.82,2012,7
002600,江粉磁材,2012-07-16,1030.00,3.24,2012,7
002601,佰利联,2012-07-16,3375.22,35.91,2012,7
002668,奥马电器,2012-07-16,825.00,4.99,2012,7
002669,康达新材,2012-07-16,500.00,5.00,2012,7
002670,国盛金控,2012-07-16,1000.00,5.00,2012,7
600048,保利地产,2012-07-16,12611.94,1.77,2012,7
000638,万方发展,2012-07-13,6630.00,42.86,2012,7
002190,成飞集成,2012-07-13,7709.30,22.33,2012,7
601377,兴业证券,2012-07-13,1307.80,0.59,2012,7
000620,新华联,2012-07-12,4635.19,2.90,2012,7
000990,诚志股份,2012-07-12,1369.53,4.61,2012,7
300241,瑞丰光电,2012-07-12,1728.21,16.15,2012,7
300242,明家联合,2012-07-12,652.25,8.70,2012,7
300243,瑞丰高材,2012-07-12,1309.12,24.47,2012,7
600057,象屿股份,2012-07-12,50.31,0.06,2012,7
601012,隆基股份,2012-07-11,2700.00,5.01,2012,7
002275,桂林三金,2012-07-10,41927.21,71.04,2012,7
002276,万马股份,2012-07-10,939.13,1.21,2012,7
300308,中际装备,2012-07-10,328.00,4.92,2012,7
300309,吉艾科技,2012-07-10,560.00,5.16,2012,7
600645,中源协和,2012-07-10,38.94,0.12,2012,7
002596,海南瑞泽,2012-07-09,682.50,5.09,2012,7
002597,金禾实业,2012-07-09,42.63,0.20,2012,7
002598,山东章鼓,2012-07-09,9008.00,28.87,2012,7
600667,太极实业,2012-07-09,10000.00,21.33,2012,7
600673,东阳光科,2012-07-09,60.50,0.07,2012,7
000019,深深宝A,2012-07-06,6149.43,24.51,2012,7
000418,小天鹅A,2012-07-06,129.60,0.21,2012,7
300238,冠昊生物,2012-07-06,3953.41,32.35,2012,7
300239,东宝生物,2012-07-06,5629.70,37.05,2012,7
300240,飞力达,2012-07-06,3450.00,20.65,2012,7
600248,延长化建,2012-07-06,13559.70,31.83,2012,7
600350,山东高速,2012-07-06,197850.96,41.12,2012,7
600577,精达股份,2012-07-06,13217.38,18.33,2012,7
