
code,name,type,report_date,pre_eps,range
000506,中润资源,减亏,2015-10-15,-0.1589,76.29%~86.45%
000166,申万宏源,预增,2015-10-15,0.24,157.55
000609,绵石投资,预减,2015-10-15,0.0165,-89.82%~-61.33%
002103,广博股份,预增,2015-10-15,0.04,420%~470%
000889,茂业通信,预增,2015-10-15,0.1742,40%~55%
002674,兴业科技,预减,2015-10-15,0.3689,-100%~-95%
600779,水井坊,预盈,2015-10-15,-0.28600000000000003,0
000663,永安林业,预盈,2015-10-15,-0.02,0
000719,大地传媒,预升,2015-10-15,0.54,12.57
000778,新兴铸管,预减,2015-10-15,0.1841,-56.23
000004,国农科技,预盈,2015-10-15,-0.0663,0
000831,*ST五稀,预亏,2015-10-15,-0.004,0
000937,冀中能源,预减,2015-10-15,0.017,0
000595,宝塔实业,预亏,2015-10-15,-0.19399999999999998,0
000402,金融街,预增,2015-10-15,0.19,65%~95%
000979,中弘股份,预增,2015-10-15,0.19,70.92
000514,渝开发,预减,2015-10-15,0.1436,-91%~-61%
300134,大富科技,预减,2015-10-15,1.26,-88.59%~-86.31%
000948,南天信息,预亏,2015-10-15,-0.1415,0
300413,快乐购,预降,2015-10-15,0.33,-50%~-40%
000995,*ST皇台,减亏,2015-10-15,-0.05,0
300426,唐德影视,预增,2015-10-15,0.15,390.76%~408.04%
000835,长城动漫,预减,2015-10-15,0.0581,-91.07%~-87.73%
300480,光力科技,预升,2015-10-15,0.3043,0%~15%
000547,航天发展,预增,2015-10-15,0.11,60%~76%
002558,世纪游轮,预亏,2015-10-15,0.09,0
300025,华星创业,预升,2015-10-15,0.19,10%~30%
000750,国海证券,预增,2015-10-15,0.2,198.71%~207.31%
000908,景峰医药,预升,2015-10-15,-0.064,0
300065,海兰信,预增,2015-10-15,0.0259,160%~190%
000932,华菱钢铁,预亏,2015-10-15,0.0143,0
000159,国际实业,预亏,2015-10-15,0.1348,-172%~-157%
000887,中鼎股份,预增,2015-10-15,0.409,35%~55%
300044,赛为智能,预降,2015-10-15,0.1358,-45%~-30%
300073,当升科技,预增,2015-10-15,0.0037,215.16%~240.72%
000952,广济药业,减亏,2015-10-15,-0.243,0
300062,中能电气,预降,2015-10-15,0.18,-20%~-5%
300167,迪威视讯,预亏,2015-10-15,0.01,-966.63%~-936.63%
000976,春晖股份,减亏,2015-10-15,-0.14,0
000020,深华发A,预增,2015-10-15,0.0035,1415.15%~1920.2%
300076,GQY视讯,预降,2015-10-15,0.07,-54.13%~-44.3%
300364,中文在线,预升,2015-10-15,0.0,0%~8%
300078,思创医惠,预升,2015-10-15,0.34,25%~40%
300368,汇金股份,预增,2015-10-15,0.05,27.21%~52.65%
300215,电科院,预减,2015-10-15,0.0833,-95%~-80%
002369,卓翼科技,预亏,2015-10-15,0.12,0
300079,数码视讯,预降,2015-10-15,0.244,-25%~0%
002493,荣盛石化,预增,2015-10-15,0.01,331%~381%
300249,依米康,预亏,2015-10-15,0.03,0
300190,维尔利,预增,2015-10-15,0.26,70%~100%
000759,中百集团,预亏,2015-10-15,0.14,-159.37
000564,西安民生,预降,2015-10-15,0.1148,-26%~-8%
300250,初灵信息,预升,2015-10-15,0.26,0%~20%
000008,神州高铁,预增,2015-10-15,0.0322,820.79%~923.1%
300432,富临精工,预升,2015-10-15,1.0939,20%~50%
000046,泛海控股,预增,2015-10-15,0.0787,210%~240%
300459,金科娱乐,预升,2015-10-15,0.3623,20%~40%
300266,兴源环境,预增,2015-10-15,0.25,35%~65%
000056,皇庭国际,预盈,2015-10-15,-0.6,0
300322,硕贝德,预亏,2015-10-15,0.2,-185%~-180%
300404,博济医药,预升,2015-10-15,0.33,0%~20%
000504,*ST生物,减亏,2015-10-15,-0.0426,0
300436,广生堂,预升,2015-10-15,1.17,26.37
000505,*ST珠江,减亏,2015-10-15,-0.28,0
300045,华力创通,预降,2015-10-15,0.1,-30%~-10%
000560,昆百大A,预减,2015-10-15,0.3112,-85.61%~-56.81%
000520,长航凤凰,预减,2015-10-15,4.3085,-97.5%~-97.46%
000616,海航投资,预减,2015-10-15,0.13,-70.35%~-66.12%
000576,广东甘化,预增,2015-10-15,0.0132,1099%~1441%
300470,日机密封,预降,2015-10-15,1.59,-25%~-5%
000586,汇源通信,预增,2015-10-15,0.013999999999999999,467.58%~618.93%
000802,北京文化,预减,2015-10-15,0.0527,-81.8
300435,中泰股份,预升,2015-10-15,0.85,2%~10%
000837,秦川机床,预亏,2015-10-15,0.0039,0
300389,艾比森,预降,2015-10-15,1.6495,-27%~-22%
000850,华茂股份,预增,2015-10-15,0.027999999999999997,309.7%~346.94%
002009,天奇股份,预降,2015-10-15,0.26,-40%~-30%
002097,山河智能,预亏,2015-10-15,0.0259,0
300008,天海防务,预升,2015-10-15,0.14800000000000002,-10%~10%
300311,任子行,预升,2015-10-15,0.23,0%~30%
002148,北纬通信,预亏,2015-10-15,0.09,0
300259,新天科技,预降,2015-10-15,0.25,-20%~0%
300154,瑞凌股份,预降,2015-10-15,0.41,-25%~0%
002473,圣莱达,预亏,2015-10-15,-0.03,-198%~-168%
002650,加加食品,预升,2015-10-15,0.25,0%~3%
002656,摩登大道,预升,2015-10-15,0.06,0%~20%
000686,东北证券,预增,2015-10-15,0.31,270.65
000728,国元证券,预增,2015-10-15,0.48,137.27
000893,东凌国际,减亏,2015-10-15,-0.61,7.17
000659,珠海中富,预亏,2015-10-15,0.09,0
300102,乾照光电,预降,2015-10-15,0.22,-60%~-40%
300119,瑞普生物,预增,2015-10-15,0.1012,90%~110%
300456,耐威科技,预升,2015-10-15,0.2834,10%~18%
300168,万达信息,预升,2015-10-15,0.18,15%~25%
000571,新大洲A,预盈,2015-10-15,0.1198,0
300335,迪森股份,预降,2015-10-15,0.1295,-25%~0%
300178,腾邦国际,预升,2015-10-15,0.39,5%~35%
000796,凯撒旅游,预增,2015-10-15,0.0545,1094.83%~1102.01%
300478,杭州高新,预降,2015-10-15,0.68,-20%~0%
300476,胜宏科技,预升,2015-10-15,0.73,12%~21%
300424,航新科技,预降,2015-10-15,0.53,-6.48%~0%
300412,迦南科技,预升,2015-10-15,0.0,0%~30%
300357,我武生物,预升,2015-10-15,0.47,15%~35%
300209,天泽信息,预升,2015-10-15,0.0274,9%~39%
300123,太阳鸟,预减,2015-10-15,0.08,-90%~-60%
002234,民和股份,预亏,2015-10-15,0.18,0
300482,万孚生物,预升,2015-10-15,1.1716,0%~20%
300486,东杰智能,预增,2015-10-15,0.1282,60%~70%
300455,康拓红外,预升,2015-10-14,0.27,10%~15%
300268,万福生科,预亏,2015-10-14,-0.203,0
300393,中来股份,预降,2015-10-14,0.95,-26.72%~-22.34%
300164,通源石油,预亏,2015-10-14,0.0112,0
600178,东安动力,预盈,2015-10-14,-0.0751,0
000839,中信国安,预增,2015-10-14,0.0604,164
000856,*ST冀装,预亏,2015-10-14,-0.13,0
000610,西安旅游,预亏,2015-10-14,-0.0607,0
000541,佛山照明,预减,2015-10-14,0.307,-90%~-70%
600680,上海普天,预亏,2015-10-14,-0.01,0
600152,维科精华,预盈,2015-10-14,-0.2805,0
300429,强力新材,预升,2015-10-14,0.85,20%~35%
300129,泰胜风能,预增,2015-10-14,0.23,45%~75%
300265,通光线缆,预增,2015-10-14,0.21,40%~70%
300376,易事特,预增,2015-10-14,0.6976,40%~60%
300224,正海磁材,预增,2015-10-14,0.37,50%~80%
300184,力源信息,预增,2015-10-14,0.0894,89.94%~104.56%
300180,华峰超纤,预增,2015-10-14,0.52,35%~65%
300088,长信科技,预升,2015-10-14,0.33,-10%~20%
300162,雷曼股份,预升,2015-10-14,0.1875,0%~20%
300026,红日药业,预升,2015-10-14,0.59,10%~30%
600888,新疆众和,预盈,2015-10-14,-0.0843,0
600452,涪陵电力,预增,2015-10-14,0.33,218.42
002483,润邦股份,预减,2015-10-14,0.25,-95%~-80%
600070,浙江富润,预减,2015-10-14,0.05,-90
300450,先导智能,预增,2015-10-14,0.3778,215%~245%
300417,南华仪器,预升,2015-10-14,0.61,12.9%~31.72%
300148,天舟文化,预增,2015-10-14,0.22,79%~98%
300351,永贵电器,预升,2015-10-14,0.5244,0%~10%
002464,金利科技,预亏,2015-10-14,0.08,0
002279,久其软件,预增,2015-10-14,0.0519,327.13%~349.03%
300115,长盈精密,预增,2015-10-14,0.38299999999999995,55%~75%
000997,新大陆,预增,2015-10-14,0.32,40%~60%
000590,启迪古汉,预增,2015-10-14,0.0061,2210%~2240%
002326,永太科技,预增,2015-10-14,0.19399999999999998,150%~180%
002058,威尔泰,预亏,2015-10-14,0.004,0
000930,中粮生化,预亏,2015-10-14,0.034,0
601139,深圳燃气,预降,2015-10-14,0.29,-11.89
000767,漳泽电力,预增,2015-10-14,0.14,79%~85%
300294,博雅生物,预增,2015-10-14,0.94,35%~60%
300145,中金环境,预升,2015-10-14,0.52,0%~10%
300069,金利华电,预降,2015-10-14,0.15,-70%~-40%
300030,阳普医疗,预降,2015-10-14,0.14,-30%~0%
000584,友利控股,预减,2015-10-14,0.3253,-91.78%~-87.67%
002298,中电鑫龙,预增,2015-10-14,0.0256,60%~100%
002741,光华科技,预升,2015-10-14,0.51,-15%~15%
300232,洲明科技,预增,2015-10-14,0.41,125%~147%
000009,中国宝安,预增,2015-10-14,0.1731,141.78%~160.96%
000019,深深宝A,减亏,2015-10-14,-0.1125,0
000023,深天地A,预增,2015-10-14,0.11599999999999999,50%~81%
000025,特力A,预增,2015-10-14,0.0189,333%~357%
000032,深桑达A,减亏,2015-10-14,-0.05,0
000037,*ST南电A,减亏,2015-10-14,-0.15,0
000040,东旭蓝天,预增,2015-10-14,0.03,120%~145%
300216,千山药机,预升,2015-10-14,0.29,0%~30%
300166,东方国信,预增,2015-10-14,0.2,50%~70%
000768,中航飞机,预亏,2015-10-14,0.0175,0
000567,海德股份,预增,2015-10-14,0.0581,64.76%~68.18%
000557,西部创业,预减,2015-10-14,0.0065,-97.29
000415,渤海金控,预升,2015-10-14,0.4283,35.87%~45.88%
000404,华意压缩,预升,2015-10-14,0.2876,12.91
000667,美好置业,预增,2015-10-14,0.01,450%~500%
000060,中金岭南,预减,2015-10-14,0.2,-78%~-73%
000727,华东科技,预亏,2015-10-14,0.0205,0
300052,中青宝,预降,2015-10-14,0.11,-50%~-20%
300487,蓝晓科技,预升,2015-10-14,0.6302,0%~5%
300447,全信股份,预升,2015-10-14,0.6957,20%~40%
000737,南风化工,预亏,2015-10-14,-0.2787,0
300350,华鹏飞,预升,2015-10-14,0.28,10%~30%
000780,平庄能源,预亏,2015-10-14,-0.0045,0
300280,南通锻压,预升,2015-10-14,0.0276,13.29%~27.45%
000338,潍柴动力,预减,2015-10-14,2.22,-78%~-75%
300213,佳讯飞鸿,预升,2015-10-14,0.1992,10%~30%
300103,达刚路机,预降,2015-10-14,0.21,-35%~-15%
000782,美达股份,预盈,2015-10-14,-0.07400000000000001,309
300064,豫金刚石,预增,2015-10-14,0.0817,40%~60%
300441,鲍斯股份,预降,2015-10-14,0.5489999999999999,-30%~-20%
000710,天兴仪表,预亏,2015-10-14,-0.0472,0
000789,万年青,预减,2015-10-14,0.917,-70%~-50%
000820,神雾节能,预亏,2015-10-14,0.0031,0
000005,世纪星源,预亏,2015-10-14,-0.035,0
300320,海达股份,预降,2015-10-14,0.4644,-20%~-5%
000043,中航地产,预亏,2015-10-14,-0.10300000000000001,0
000962,*ST东钽,预亏,2015-10-14,-0.3318,0
000670,*ST盈方,预亏,2015-10-14,-0.0351,0
000157,中联重科,预亏,2015-10-14,0.13,0
000420,吉林化纤,预减,2015-10-14,0.2524,-91.62%~-87.43%
300271,华宇软件,预升,2015-10-14,0.63,40%~50%
000613,大东海A,预亏,2015-10-14,-0.0048,0
300157,恒泰艾普,预降,2015-10-14,0.16,-35%~-25%
300019,硅宝科技,预升,2015-10-14,0.3617,0%~15%
000801,四川九洲,预增,2015-10-14,0.10400000000000001,109%~130%
000687,华讯方舟,预盈,2015-10-14,-0.045,0
000509,华塑控股,预亏,2015-10-14,0.0148,0
000712,锦龙股份,预增,2015-10-14,0.34,130%~160%
000935,四川双马,预亏,2015-10-14,0.04,0
000723,美锦能源,预亏,2015-10-14,0.012,0
000739,普洛药业,预降,2015-10-14,0.2895,-34%~-33%
300340,科恒股份,预亏,2015-10-14,-0.1633,0
000875,吉电股份,预增,2015-10-14,0.01,441.87%~540.39%
300298,三诺生物,预降,2015-10-14,0.7354,-30%~0%
000825,太钢不锈,预亏,2015-10-14,0.09699999999999999,0
000899,赣能股份,预增,2015-10-14,0.44,48.02%~62.22%
300095,华伍股份,预增,2015-10-14,0.16,35%~65%
000938,紫光股份,预增,2015-10-14,0.369,40%~60%
300035,中科电气,预降,2015-10-14,0.08,-10%~0%
000911,南宁糖业,预盈,2015-10-14,-0.51,0
002053,云南能投,预增,2015-10-14,0.07,480.02%~518.69%
002400,省广股份,预升,2015-10-14,0.44,15%~45%
002514,宝馨科技,预增,2015-10-14,0.07,150%~200%
002608,*ST舜船,预亏,2015-10-14,0.11,0
002170,芭田股份,预降,2015-10-14,0.1741,-20%~0%
002757,南兴装备,预降,2015-10-14,0.5669,-15%~0%
002175,东方网络,预增,2015-10-14,0.0712,90%~140%
002278,神开股份,预降,2015-10-14,0.17,-40%~-10%
300029,天龙光电,减亏,2015-10-14,-0.3124,0
002336,*ST人乐,预亏,2015-10-14,-0.1951,0
300310,宜通世纪,预增,2015-10-14,0.15,33.38%~56.57%
300317,珈伟股份,预增,2015-10-14,0.1117,146.28%~175.07%
300315,掌趣科技,预升,2015-10-14,0.17,25%~45%
300301,长方集团,预增,2015-10-14,0.1404,56.73%~82.85%
300296,利亚德,预增,2015-10-14,0.29,90%~110%
300236,上海新阳,预降,2015-10-14,0.42,-27.28%~-16.89%
000753,漳州发展,预亏,2015-10-14,0.06,0
300222,科大智能,预增,2015-10-14,0.31,90%~110%
300163,先锋新材,预降,2015-10-14,0.13,-45%~-15%
300158,振东制药,预升,2015-10-14,0.14,-15%~15%
000833,贵糖股份,预降,2015-10-14,-0.08,-9.85%~-1.44%
300155,安居宝,预减,2015-10-14,0.19,-69%~-57%
300150,世纪瑞尔,预增,2015-10-14,0.05,191.7%~221.7%
300125,易世达,预亏,2015-10-14,-0.01,0
000901,航天科技,预增,2015-10-14,0.0635,81.54
300071,华谊嘉信,预增,2015-10-14,0.13,70%~90%
300066,三川智慧,预升,2015-10-14,0.38,10%~20%
300488,恒锋工具,预升,2015-10-14,0.9,0%~20%
300172,中电环保,预升,2015-10-14,0.27,30%~40%
300263,隆华节能,预升,2015-10-14,0.2151,10%~30%
300288,朗玛信息,预增,2015-10-14,0.27,90%~120%
300256,星星科技,预增,2015-10-14,0.0065,4097.86%~4447.68%
300235,方直科技,预升,2015-10-14,0.15,-10%~5%
300290,荣科科技,预升,2015-10-14,0.1568,-10%~10%
300291,华录百纳,预增,2015-10-14,0.20199999999999999,205%~235%
300212,易华录,预升,2015-10-14,0.171,10%~20%
300200,高盟新材,预升,2015-10-14,0.1618,17%~26%
300306,远方光电,预降,2015-10-14,0.51,-45%~-25%
300197,铁汉生态,预升,2015-10-14,0.27,10%~30%
300319,麦捷科技,预增,2015-10-14,0.35,110%~130%
300195,长荣股份,预升,2015-10-14,0.74,0%~20%
300169,天晟新材,预降,2015-10-14,0.0612,-23.11%~-19.61%
300334,津膜科技,预降,2015-10-14,0.17,-60%~-40%
300341,麦迪电气,预降,2015-10-14,0.1639,-25%~-10%
300181,佐力药业,预升,2015-10-14,0.2314,0.12%~0.67%
300346,南大光电,预降,2015-10-14,0.35,-15.89%~-4.67%
300193,佳士科技,预升,2015-10-14,0.27,10%~30%
300367,东方网力,预升,2015-10-14,0.4896,10%~30%
300370,安控科技,预降,2015-10-14,0.1202,-50.06%~-30.06%
300214,日科化学,预增,2015-10-14,0.09,100%~130%
300003,乐普医疗,预升,2015-10-14,0.3922,25%~45%
300372,欣泰电气,预降,2015-10-14,0.3886,-40%~-35%
300099,尤洛卡,预亏,2015-10-14,0.06,0
300203,聚光科技,预升,2015-10-14,0.25,20%~50%
300398,飞凯材料,预升,2015-10-14,1.08,20%~40%
300405,科隆精化,预亏,2015-10-14,0.7714,0
300276,三丰智能,预降,2015-10-14,0.08,-20%~0%
300407,凯发电气,预增,2015-10-14,0.69,42%~56.24%
300431,暴风集团,预降,2015-10-14,0.35,-35%~-15%
300445,康斯特,预升,2015-10-14,0.0,15%~35%
300460,惠伦晶体,预升,2015-10-14,0.27,0%~5%
300477,合纵科技,预升,2015-10-14,0.0,11.69
300024,机器人,预升,2015-10-14,0.2924,20%~40%
300018,中元股份,预升,2015-10-14,0.14,0%~30%
300004,南风股份,预升,2015-10-14,0.3,-15%~15%
300391,康跃科技,预减,2015-10-14,0.3757,-90%~-70%
300422,博世科,预增,2015-10-14,0.07,670%~700%
300016,北陆药业,预升,2015-10-14,0.1969,15%~30%
300386,飞天诚信,预降,2015-10-14,2.32,-60%~-40%
300020,银江股份,预升,2015-10-14,0.49,0%~20%
300352,北信源,预升,2015-10-14,0.0614,20%~30%
300039,上海凯宝,预降,2015-10-14,0.4348,-10%~0%
300056,三维丝,预增,2015-10-14,0.21,60%~90%
300262,巴安水务,预升,2015-10-14,0.2352,30%~50%
300067,安诺其,预升,2015-10-14,0.23,5%~15%
300252,金信诺,预增,2015-10-14,0.3989,40%~70%
300080,易成新能,预亏,2015-10-14,0.1076,0
300147,香雪制药,预升,2015-10-14,0.3,-10%~10%
300023,宝德股份,预减,2015-10-14,0.09,-80%~-50%
300040,九洲电气,预亏,2015-10-14,0.0169,-697.07%~-667.21%
300122,智飞生物,预升,2015-10-14,0.17,10%~25%
300124,汇川技术,预升,2015-10-14,0.6,20%~30%
300141,和顺电气,预降,2015-10-14,0.22,-70%~-40%
300041,回天新材,预降,2015-10-14,0.4527,-25%~-15%
300152,科融环境,预降,2015-10-14,0.152,-33.2%~-16.5%
300161,华中数控,预亏,2015-10-14,0.008,0
300043,星辉娱乐,预增,2015-10-14,0.28,40%~70%
300176,鸿特精密,预升,2015-10-14,0.11,15.54%~32.05%
300179,四方达,预升,2015-10-14,0.1365,-10%~10%
300075,数字政通,预升,2015-10-14,0.18,20%~40%
300189,神农基因,预盈,2015-10-14,-0.08,0
300083,劲胜精密,预亏,2015-10-14,0.15,-770%~-760%
300093,金刚玻璃,预降,2015-10-14,0.08,-51%~-41%
300194,福安药业,预升,2015-10-14,0.15,21.49%~39.21%
300202,聚龙股份,预升,2015-10-14,0.19,-10%~10%
300094,国联水产,预减,2015-10-14,0.08,-100%~-83.15%
300223,北京君正,预盈,2015-10-14,-0.0124,0
300096,易联众,预降,2015-10-14,0.05,-45.86%~-30.7%
300226,上海钢联,预亏,2015-10-14,0.0406,0
300105,龙源技术,预亏,2015-10-14,0.14,-176%~-170%
300234,开尔新材,预降,2015-10-14,0.32,-23.78%~-17.92%
300107,建新股份,预减,2015-10-14,0.14,-65.29%~-59.95%
300109,新开源,预增,2015-10-14,0.2,49.63%~75.28%
300248,新开普,预升,2015-10-14,0.1284,20%~30%
300111,向日葵,预盈,2015-10-14,-0.04,0
300113,顺网科技,预增,2015-10-14,0.33,70%~90%
300274,阳光电源,预增,2015-10-14,0.19,100%~120%
300117,嘉寓股份,预升,2015-10-14,0.13,0.37%~4.94%
300303,聚飞光电,预降,2015-10-14,0.46,-35%~-5%
300333,兆日科技,预升,2015-10-14,0.28,0%~10%
300120,经纬电材,预升,2015-10-14,0.0263,30%~50%
300337,银邦股份,预亏,2015-10-14,0.1397,0
300343,联创互联,预增,2015-10-14,0.16,130%~160%
300356,光一科技,预降,2015-10-14,0.23399999999999999,-30%~0%
300382,斯莱克,预升,2015-10-14,1.07,5%~25%
300408,三环集团,预升,2015-10-14,0.0,20%~30%
300132,青松股份,预减,2015-10-14,0.1258,-100%~-80%
300414,中光防雷,预降,2015-10-14,1.24,-35%~-20%
300273,和佳股份,预降,2015-10-14,0.32,-20%~0%
300418,昆仑万维,预升,2015-10-14,1.2,-5%~11%
300378,鼎捷软件,预降,2015-10-14,0.21,-20%~-10%
300448,浩云科技,预升,2015-10-14,0.16,11.77%~17.04%
300439,美康生物,预升,2015-10-14,1.21,0%~20%
300481,濮阳惠成,预升,2015-10-14,0.64,5%~20%
300451,创业软件,预升,2015-10-14,0.32,0%~18%
300457,赢合科技,预升,2015-10-14,0.6611,25%~35%
300005,探路者,预降,2015-10-14,0.3496,-18
300471,厚普股份,预升,2015-10-14,1.89,10%~20%
300472,新元科技,预升,2015-10-14,0.32,-15%~15%
300206,理邦仪器,预增,2015-10-14,0.06,25%~55%
300473,德尔股份,预升,2015-10-14,1.6027,2%~5%
300244,迪安诊断,预升,2015-10-14,0.4356,25%~45%
300275,梅安森,预亏,2015-10-14,0.21,0
300348,长亮科技,预减,2015-10-14,0.3919,-100%~-70%
300297,蓝盾股份,预增,2015-10-14,0.06,460%~490%
300359,全通教育,预升,2015-10-14,0.28,5%~20%
300287,飞利信,预增,2015-10-14,0.19,60%~80%
300362,天翔环境,预升,2015-10-14,0.14,0%~20%
300253,卫宁健康,预升,2015-10-14,0.318,25%~45%
300363,博腾股份,预升,2015-10-14,0.62,17%~27%
300130,新国都,预升,2015-10-14,0.38,2%~12%
300388,国祯环保,预升,2015-10-14,0.6,0%~10%
300324,旋极信息,预增,2015-10-14,0.004,3598.88%~3648.78%
300428,四通新材,预升,2015-10-14,0.7,10%~20%
300434,金石东方,预降,2015-10-14,0.54,-35%~-25%
300449,汉邦高科,预降,2015-10-14,0.3947,-20%~-10%
300380,安硕信息,预降,2015-10-14,0.272,-48%~-30%
300452,山河药辅,预升,2015-10-14,0.67,25%~35%
300246,宝莱特,预升,2015-10-14,0.1542,0%~20%
300463,迈克生物,预升,2015-10-14,1.19,5%~20%
300245,天玑科技,预降,2015-10-14,0.23,-20%~0%
300074,华平股份,预亏,2015-10-14,0.147,0
300104,乐视网,预增,2015-10-14,0.27,50%~80%
300239,东宝生物,预增,2015-10-14,0.0161,55.2%~66.18%
300153,科泰电源,预降,2015-10-14,0.13,-20%~-5%
300188,美亚柏科,预升,2015-10-14,0.127,10%~35%
300237,美晨科技,预增,2015-10-14,0.36,141.51%~170.7%
300133,华策影视,预降,2015-10-14,0.47,-30%~-10%
300323,华灿光电,预减,2015-10-14,0.1663,-98.66%~-78.62%
300438,鹏辉能源,预升,2015-10-14,0.7,20%~33%
300058,蓝色光标,预减,2015-10-14,0.53,-70%~-55%
300467,迅游科技,预降,2015-10-14,0.38,-5%~0%
300461,田中精机,预升,2015-10-14,0.39,-7.01%~1.63%
300440,运达科技,预升,2015-10-14,0.6648,15%~20%
300332,天壕环境,预升,2015-10-14,0.27,2.9%~13.42%
300469,信息发展,减亏,2015-10-14,-0.19699999999999998,50%~70%
300300,汉鼎宇佑,预增,2015-10-14,0.2684,40.21%~51.79%
300299,富春通信,预增,2015-10-14,0.07,197.1%~224.11%
600189,吉林森工,预亏,2015-10-13,0.01,0
000910,大亚圣象,预增,2015-10-13,0.15,80%~100%
000928,中钢国际,预增,2015-10-13,0.1407,407.46%~413%
000799,酒鬼酒,预盈,2015-10-13,-0.23399999999999999,176.29%~185.49%
600962,国投中鲁,预盈,2015-10-13,-0.198,0
601199,江南水务,预增,2015-10-13,0.5,50%~60%
600867,通化东宝,预增,2015-10-13,0.21,70%~80%
600419,天润乳业,预增,2015-10-13,0.16,160
600129,太极集团,预增,2015-10-13,0.053,784
002068,黑猫股份,预减,2015-10-13,0.128,-75.54%~-67.39%
000155,*ST川化,减亏,2015-10-13,-0.77,0
000929,兰州黄河,预增,2015-10-13,0.2428,68.51%~81.82%
300227,光韵达,预增,2015-10-13,0.142,100%~120%
000430,张家界,预增,2015-10-13,0.2023,97.23%~101.7%
002110,三钢闽光,预亏,2015-10-13,-0.035,0
002252,上海莱士,预增,2015-10-13,0.267,260%~270%
000973,佛塑科技,预降,2015-10-13,0.063,-42.9%~-38%
300416,苏试试验,预升,2015-10-13,0.45,10%~20%
600521,华海药业,预增,2015-10-13,0.26,50%~70%
600292,远达环保,预升,2015-10-13,0.42,41.38
600116,三峡水利,预增,2015-10-13,0.44,60%~90%
002180,艾派克,预升,2015-10-13,0.56,0%~20%
000622,*ST恒立,预亏,2015-10-13,-0.038,0
002496,辉丰股份,预降,2015-10-13,0.49,-10%~0%
000635,英力特,预减,2015-10-13,0.261,-68.51%~-64.71%
000920,南方汇通,预减,2015-10-13,0.315,-61%~-59%
000676,智度股份,减亏,2015-10-13,-0.0711,0
002635,安洁科技,预增,2015-10-13,0.5,80%~110%
300327,中颖电子,预升,2015-10-13,0.1669,30%~40%
300087,荃银高科,预亏,2015-10-13,-0.0636,0
300009,安科生物,预升,2015-10-13,0.2827,30.1%~42.04%
300278,华昌达,预增,2015-10-13,0.13,216%~245%
300390,天华超净,预升,2015-10-13,0.45,10%~20%
300160,秀强股份,预增,2015-10-13,0.1495,61%~83%
000971,高升控股,预亏,2015-10-13,-0.061,0
000852,石化机械,预亏,2015-10-13,0.08,0
300304,云意电气,预降,2015-10-13,0.61,-20%~0%
300114,中航电测,预升,2015-10-13,0.2641,10%~20%
000812,陕西金叶,预减,2015-10-13,0.105,-70%~-50%
300305,裕兴股份,预升,2015-10-13,0.3667,20%~30%
300269,联建光电,预增,2015-10-13,0.513,103.39%~116.51%
300061,康耐特,预升,2015-10-13,0.1772,13.9%~32.27%
000038,深大通,预盈,2015-10-13,-0.1534,0
300330,华虹计通,预减,2015-10-13,0.08,-92%~-88%
000517,荣安地产,预减,2015-10-13,0.2553,-91.39%~-91.02%
300261,雅本化学,预升,2015-10-13,0.1132,30%~50%
002171,楚江新材,预升,2015-10-13,0.094,10%~25%
000662,天夏智慧,减亏,2015-10-13,-0.1263,0
000488,晨鸣纸业,预增,2015-10-13,0.18,60%~70%
000422,湖北宜化,预增,2015-10-13,0.02,75%~100%
000655,金岭矿业,预亏,2015-10-13,0.25,0
000629,*ST钒钛,预亏,2015-10-13,0.0719,0
000510,金路集团,预亏,2015-10-13,-0.1354,0
300292,吴通控股,预增,2015-10-13,0.17,273.61%~300.29%
000838,财信发展,预增,2015-10-13,0.2313,81.54
300468,四方精创,预降,2015-10-13,0.62,-35%~-15%
300466,赛摩电气,预降,2015-10-13,0.26,-10%~0%
300421,力星股份,预升,2015-10-13,0.4614,0%~6%
300219,鸿利智汇,预增,2015-10-13,0.223,75%~95%
000045,深纺织A,预盈,2015-10-13,-0.08,0
300395,菲利华,预升,2015-10-13,0.9115,20%~50%
300345,红宇新材,预增,2015-10-13,0.0184,1600.49%~1798.88%
300205,天喻信息,预减,2015-10-13,0.1025,-88%~-77%
300046,台基股份,预降,2015-10-13,0.24,-50%~-40%
300033,同花顺,预增,2015-10-13,0.08,1800%~2300%
000972,中基健康,预亏,2015-10-13,-0.0637,0
000410,沈阳机床,预亏,2015-10-13,0.02,0
000089,深圳机场,预增,2015-10-13,0.1134,65%~85%
000628,高新发展,预亏,2015-10-13,-0.05,0
000502,绿景控股,预亏,2015-10-13,-0.0187,0
300425,环能科技,预升,2015-10-13,0.67,5%~15%
002442,龙星化工,预亏,2015-10-13,0.006,-669%~-582%
300037,新宙邦,预降,2015-10-13,0.58,-25%~-15%
300091,金通灵,预增,2015-10-13,0.04,234.25%~249.8%
300135,宝利国际,预升,2015-10-13,0.099,0%~10%
300187,永清环保,预增,2015-10-13,0.235,55%~75%
300210,森远股份,预降,2015-10-13,0.27,-20%~0%
300321,同大股份,预升,2015-10-13,0.5079,25%~35%
300366,创意信息,预升,2015-10-13,0.384,0%~10%
300489,中飞股份,预降,2015-10-13,0.8316,-35%~-15%
300038,梅泰诺,预升,2015-10-13,0.21,0%~30%
300247,乐金健康,预升,2015-10-13,0.0467,5%~25%
300379,东方通,预增,2015-10-13,0.1337,150%~173%
